Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,osm_id,highway,waterway,covered,depth_isempty,depth,blockage,aerialway,barrier,man_made,width_isempty,width,height,maxheight,layer_isempty,layer,sidewalk,tunnel,bridge,other_tags
,,,,,,-1,-1,-1,,,372022263,unclassified,,,1,-1,,,,,0,4,,,1,-1,,,,"""smoothness""=>""good"",""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,372022276,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372022404,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372022405,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372022406,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372022504,,drain,no,0,0.5,rubbish,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022505,,drain,yes,0,0.5,rubbish,,,,0,1,,,0,-1,,culvert,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372022506,,drain,yes,0,0.5,rubbish,,,,0,1,,,0,-1,,culvert,,"""diameter""=>""2"""
,,,,,,-1,-1,-1,,,372022507,,drain,yes,0,0.5,rubbish,,,,0,1,,,0,-1,,culvert,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372022508,,drain,yes,0,0.5,rubbish,,,,0,1,,,0,-1,,culvert,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372022509,,drain,no,0,0.5,rubbish,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022510,,drain,no,0,0.5,rubbish,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022511,,drain,no,0,0.5,rubbish,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022656,,drain,no,0,0.5,no,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022675,,drain,no,1,-1,dirt,,,,0,2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022676,,drain,no,0,2,concrete,,,,0,2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372022845,,drain,yes,1,-1,dirt,,,,1,-1,,,0,-1,,,,"""diameter""=>""-1"""
,,,,,,-1,-1,-1,,,372023238,,drain,no,0,0.5,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023241,,drain,no,0,0.5,dirt,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023272,,ditch,no,0,0.3,rubbish,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023345,,drain,yes,1,-1,rubbish,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>""0.2"""
,,,,,,-1,-1,-1,,,372023838,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""concrete"""
,,,,,,-1,-1,-1,,,372023841,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372023845,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372023849,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372023852,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372023856,,drain,no,0,0.3,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023860,,ditch,no,0,0.5,dirt,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023863,,drain,no,0,0.3,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023866,,ditch,no,0,0.3,dirt,,,,0,0.3,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372023991,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372024110,,ditch,no,0,0.2,dirt,,,,0,0.1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372024113,,drain,no,0,0.8,concrete,,,,0,0.6,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372024115,,drain,no,0,0.8,concrete,,,,0,0.6,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372024469,,drain,no,0,0.5,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372028389,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028395,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028399,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028405,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028796,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028874,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028875,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028876,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028877,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028878,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028879,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028880,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028881,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028882,footway,,,1,-1,,,,,0,0.1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372028883,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372030101,,,,1,-1,,,fence,,1,-1,1.5,,1,-1,,,,"""fence_type""=>""metal"""
,,,,,,-1,-1,-1,,,372031825,,drain,no,0,1,rubbish,,,,0,1,,,1,-1,,,,
Kawawa Road,,,,,,-1,-1,-1,,,372058961,primary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""oneway""=>""yes"",""surface""=>""paved"""
Kondoa Street,,,,,,-1,-1,-1,,,372058962,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""asphalt"""
Fundikila,,,,,,-1,-1,-1,,,372058963,residential,,,1,-1,,,,,0,6,,,1,-1,,,,"""smoothness""=>""good"",""surface""=>""asphalt"""
Kondoa Street,,,,,,-1,-1,-1,,,372058964,unclassified,,,1,-1,,,,,1,-1,,,1,-1,,,,"""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,372066511,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,372067400,,drain,yes,0,1,,,,,0,1,,,0,-1,,,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372069529,unclassified,,,1,-1,,,,,0,6,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372070002,,drain,no,0,0.5,dirt,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372070006,,drain,yes,0,0.5,dirt,,,,0,0.5,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,372070009,,drain,yes,0,0.5,,,,,0,0.5,,,0,-1,,culvert,,
,,,,,,-1,-1,-1,,,372070012,,drain,no,0,0.5,dirt,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372070255,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372070352,footway,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372077721,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372077976,unclassified,,,1,-1,,,,,0,3,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372077979,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372078443,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372078446,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372078450,,drain,yes,1,-1,dirt,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>""2"""
,,,,,,-1,-1,-1,,,372078451,,ditch,no,0,2,dirt,,,,0,3,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372078818,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
Ilala,,,,,,-1,-1,-1,,,372078966,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""boundary""=>""administrative"",""is_in""=>""Ilala"",""place""=>""ward"""
Ilala,,,,,,-1,-1,-1,,,372078967,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""boundary""=>""administrative"",""is_in""=>""Ilala"",""place""=>""ward"""
Ilala,,,,,,-1,-1,-1,,,372078968,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""boundary""=>""administrative"",""is_in""=>""Ilala"",""place""=>""ward"""
Kigogo,,,,,,-1,-1,-1,,,372078969,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"""
Kisiwani,,,,,,-1,-1,-1,,,372078975,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
Mburahati,,,,,,-1,-1,-1,,,372078976,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""boundary""=>""administrative"",""place""=>""ward"""
Mburahati,,,,,,-1,-1,-1,,,372078981,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""boundary""=>""administrative"",""place""=>""ward"""
Mivinjeni,,,,,,-1,-1,-1,,,372079009,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""10"",""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
Mivinjeni,,,,,,-1,-1,-1,,,372079012,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""10"",""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
Mivinjeni,,,,,,-1,-1,-1,,,372079016,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""10"",""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
Mzimuni,,,,,,-1,-1,-1,,,372079018,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""Area""=>""0"",""boundary""=>""administrative"",""District_C""=>""01"",""District_N""=>""Kinondoni"",""Region_Cod""=>""07"",""Region_Nam""=>""Dar-es-salaam"",""SHAPE_Area""=>""9.974605E-5"",""SHAPE_Leng""=>""0.04528347299"",""Ward_Code""=>""082"",""Ward_Name""=>""Mzimuni"""
Mzimuni,,,,,,-1,-1,-1,,,372079028,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""admin_level""=>""9"",""Area""=>""0"",""boundary""=>""administrative"",""District_C""=>""01"",""District_N""=>""Kinondoni"",""Region_Cod""=>""07"",""Region_Nam""=>""Dar-es-salaam"",""SHAPE_Area""=>""9.974605E-5"",""SHAPE_Leng""=>""0.04528347299"",""Ward_Code""=>""082"",""Ward_Name""=>""Mzimuni"""
,,,,,,-1,-1,-1,,,372079168,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372079169,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372079170,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372079171,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372079727,footway,,,1,-1,,,,,0,0.5,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080702,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080703,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080704,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080899,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080900,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372080901,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
Mburahati,,,,,,-1,-1,-1,,,372087888,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"",""place""=>""ward"""
Mburahati,,,,,,-1,-1,-1,,,372087889,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"",""place""=>""ward"""
Mivinjeni,,,,,,-1,-1,-1,,,372087890,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
Mivinjeni,,,,,,-1,-1,-1,,,372087891,,,,1,-1,,,,,1,-1,,,1,-1,,,,"""boundary""=>""administrative"",""is_in""=>""Buguruni Ward"""
,,,,,,-1,-1,-1,,,372107752,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107753,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107754,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107755,,drain,no,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107756,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107757,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107758,,drain,no,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372107759,,drain,yes,1,-1,,,,,1,-1,,,0,-1,,,,"""diameter""=>""1.5"""
,,,,,,-1,-1,-1,,,372169217,secondary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""junction""=>""roundabout"",""oneway""=>""yes"""
,,,,,,-1,-1,-1,,,372169218,secondary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""junction""=>""roundabout"",""oneway""=>""yes"""
Uhuru Street,,,,,,-1,-1,-1,,,372171490,tertiary,,,1,-1,,,,,1,-1,,,1,-1,,,,
Morogoro Road,,,,,,-1,-1,-1,,,372192959,primary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""access""=>""no"",""bicycle""=>""yes"",""foot""=>""yes"",""motor_vehicle""=>""no"",""oneway""=>""yes"",""ref""=>""T1"",""surface""=>""concrete:lanes"""
Nyerere Road,,,,,,-1,-1,-1,,,372193559,primary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""oneway""=>""yes"""
Morogoro Road,,,,,,-1,-1,-1,,,372193560,primary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""access""=>""no"",""bicycle""=>""yes"",""foot""=>""yes"",""motor_vehicle""=>""no"",""oneway""=>""yes"",""ref""=>""T1"",""surface""=>""concrete:lanes"""
Nyerere Road,,,,,,-1,-1,-1,,,372193561,primary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""oneway""=>""yes"""
,,,,,,-1,-1,-1,,,372254702,,drain,no,0,1,rubbish,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372254706,,drain,no,0,1,rubbish,,,,0,2,,,1,-1,,culvert,,
,,,,,,-1,-1,-1,,,372259675,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372259678,footway,,,1,-1,,,,,0,1.4,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372259680,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372259682,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372259683,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260156,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260160,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260163,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260609,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260610,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260611,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260612,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260619,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260903,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372260904,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372293363,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372293364,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372293365,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294188,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294189,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294190,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294191,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294192,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294193,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294194,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294195,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372294196,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304807,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304809,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372304811,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304812,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304814,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304815,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372304816,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306445,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372306481,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306482,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306483,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306484,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306485,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306486,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306487,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372306746,,ditch,no,0,1,,,,,0,1.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372306747,,drain,no,0,1,dirt,,,,0,1.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372306748,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
Nyaza Road,,,,,,-1,-1,-1,,,372307533,residential,,,1,-1,,,,,0,5,,,1,-1,,,,"""oneway""=>""yes"",""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372308605,,drain,no,0,0.5,no,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372308731,footway,,,1,-1,,,,,0,0.3,,,1,-1,,,,"""smoothness""=>""bad"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372308732,,drain,yes,1,-1,no,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372308733,,drain,yes,0,0.5,no,,,,0,0.5,,,0,-1,,culvert,,"""diameter""=>""1"""
,,,,,,-1,-1,-1,,,372308734,,drain,no,0,0.5,no,,,,0,0.5,,,1,-1,,,,
Lumumba Street,,,,,,-1,-1,-1,,,372309180,tertiary,,,1,-1,,,,,1,-1,,,1,-1,,,,"""oneway""=>""yes"",""smoothness""=>""good"",""surface""=>""asphalt"""
,,,,,,-1,-1,-1,,,372309238,footway,,,1,-1,,,,,0,1.5,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309240,,drain,yes,1,-1,no,,,,1,-1,,,0,-1,,culvert,,"""diameter""=>""2"""
,,,,,,-1,-1,-1,,,372309242,,drain,yes,0,0.5,no,,,,0,0.3,,,0,-1,,culvert,,"""diameter""=>""2"""
,,,,,,-1,-1,-1,,,372309248,,drain,no,0,2,no,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372309449,,drain,no,0,0.5,,,,,0,0.5,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372309450,,drain,no,0,1,no,,,,0,1,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372309874,residential,,,1,-1,,,,,0,7,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309877,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309880,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309883,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309886,footway,,,1,-1,,,,,0,2,,,1,-1,,,,"""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372309889,,drain,no,0,2,,,,,0,2,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372309935,,drain,no,1,0,no,,,,1,0,,,1,-1,,,,
,,,,,,-1,-1,-1,,,372310071,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372310072,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372310073,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372310074,footway,,,1,-1,,,,,0,1,,,1,-1,,,,"""smoothness""=>""intermediate"",""surface""=>""unpaved"""
,,,,,,-1,-1,-1,,,372310486,footway,,,1,-1,,,,,1,-1,,,1,-1,,,,
